Unnamed: 0,tweet,conspiracy_theory,label
973,Economies worldwide are suffering due to COVID-19. This global issue is not a strategy but a shared challenge. #SharedChallenge #COVID19Facts,CT_1,deny
974,"Governments globally are providing relief to all businesses, debunking the conspiracy theory of favoring corporations. #COVIDRelief #FactCheck",CT_1,deny
975,"COVID-19 is a health crisis that has caused economic instability worldwide, not an economic plot. #HealthCrisis #COVID19Facts",CT_1,deny
976,"Small businesses have been receiving aid from governments during the pandemic, contradicting any conspiracy theory. #SupportSmallBusinesses #COVIDRelief",CT_1,deny
977,"Governments worldwide are fighting to stabilize their economies, not to destabilize them. This contradicts the conspiracy theory. #EconomicStability #FactCheck",CT_1,deny
978,"If this pandemic was an economic plot, why would we see the global effort to support and revive economies? #GlobalEffort #COVID19Impact",CT_1,deny
979,"Stimulus packages worldwide aim to help businesses of all sizes, debunking any conspiracy theory of benefitting large corporations. #COVIDRelief #FactCheck",CT_1,deny
980,"Governments are fighting the economic instability caused by COVID-19, not creating it. Let's debunk the myths. #COVID19Facts #EconomicStability",CT_1,deny
981,"Economic hardships due to COVID-19 are shared by all, not by select businesses. It's a global crisis, not a conspiracy. #GlobalCrisis #COVID19Facts",CT_1,deny
982,"The economic fallout from COVID-19 is a worldwide struggle we're all facing, not a deliberate strategy. #WorldwideStruggle #COVID19Impact",CT_1,deny
983,"COVID-19 is a natural virus causing global economic hardships, not a plot against small businesses. #COVID19Facts #SupportSmallBusinesses",CT_1,deny
984,The impact of COVID-19 on both small and large businesses contradicts the conspiracy theory. Let's focus on facts. #COVID19Facts #BusinessImpact,CT_1,deny
985,"COVID-19's economic fallout is a common struggle, not a ploy. Let's fight the virus, not conspiracy theories. #FightCOVID19 #NoConspiracy",CT_1,deny
986,"Governments are making unprecedented efforts to support their economies during this pandemic, contradicting any conspiracy theory. #SupportEconomies #COVID19",CT_1,deny
987,"The economic challenges due to COVID-19 are a global issue, not a plot against specific businesses. #GlobalEconomy #COVID19Facts",CT_1,deny
988,"The economic toll of COVID-19 is real and impacts all businesses, big or small. Conspiracy theories distract us from these facts. #EconomicReality #COVID19",CT_1,deny
989,"Governments worldwide are providing aid to all businesses affected by the pandemic, debunking any conspiracy theory. #COVIDRelief #FactCheckCOVID",CT_1,deny
990,"Economies are struggling globally due to COVID-19, not due to a plot. Let's trust the facts, not conspiracy theories. #TrustFacts #COVID19Impact",CT_1,deny
991,"Governments worldwide are trying to mitigate the economic impact of COVID-19, not exacerbate it. #COVIDRelief #FactCheck",CT_1,deny
992,A global economic crisis caused by a health crisis is not a strategy. It's a challenge we're all facing. #GlobalCrisis #COVID19,CT_1,deny
993,"The economic impact of COVID-19 is universally felt, contradicting any conspiracy theory. #EconomicImpact #COVID19Facts",CT_1,deny
994,"Governments are providing financial assistance to small businesses during the pandemic, debunking any conspiracy theory. #COVIDRelief #SupportSmallBusinesses",CT_1,deny
995,Conspiracies won't help us beat COVID-19. Let's focus on supporting our economies and fight the real enemy. #BeatCOVID19 #SupportEconomies,CT_1,deny
996,Does it seem odd to anyone else that the media only focuses on one narrative? Where's the variety in our medical opinion? #QuestionEverything #COVID19,CT_2,support
997,Why are doctors being silenced when they suggest alternative treatments to COVID-19? Isn't science about exploring all possibilities? #MedicalFreedom #COVIDCensorship,CT_2,support
998,Noticed something off about COVID death rates? Numbers seem inconsistent across different locations. #COVIDLies #StatisticsManipulation,CT_2,support
999,Do you ever question why some treatments aren't given more media coverage? Could there be a hidden agenda? #COVIDCoverup #AlternateTreatments,CT_2,support
1000,"When the fear overpowers the data, that's where we need to question. Are we being manipulated? #QuestionTheNarrative #COVID19",CT_2,support
1001,Why are we not hearing about the recovered COVID cases? Who benefits from keeping us in fear? #UnreportedStories #COVIDManipulation,CT_2,support
1002,There are numerous unexplained facets of this pandemic. Why is no one talking about it? #COVID19 #HiddenTruth,CT_2,support
1003,Does anyone else feel the push for a single solution seems rushed? Are all the options truly being considered? #COVIDAgenda #FollowTheScience,CT_2,support
1004,Are we being told the complete truth? Where are the stats on natural immunity and vaccine adverse effects? #COVIDDeception #TransparencyNow,CT_2,support
1005,Isn't it strange how certain voices get silenced during this pandemic? What's the true agenda? #COVIDCensorship #StandForTruth,CT_2,support
1006,Ever wondered why there's such a rush to vaccinate everyone? Is there something more to it? #COVIDQuestions #FollowTheMoney,CT_2,support
1007,Why do we only hear about rising cases but not about the declining ones? Smells fishy to me. #COVIDManipulation #QuestionEverything,CT_2,support
1008,"Are we being told all the facts, or just what fits a certain narrative? Seek the truth. #COVID19 #Transparency",CT_2,support
1009,Big Pharma has a lot to gain from this pandemic. Isn't it worth questioning their motives? #COVIDCoverup #BigPharmaProfit,CT_2,support
1010,Have you noticed how alternative COVID treatments get immediately debunked without proper investigation? #COVIDAgenda #MedicalCensorship,CT_2,support
1011,Has the fear of the pandemic overshadowed our critical thinking? Are we truly getting all the facts? #COVID19 #QuestionTheNarrative,CT_2,support
1012,Isn't it curious how doctors who question the mainstream narrative are silenced or discredited? #COVIDCensorship #SpeakOut,CT_2,support
1013,What if there's more to the story than what we're being told? Shouldn't we explore all possibilities? #COVIDCoverup #SeekTheTruth,CT_2,support
1014,Ever thought about why there's only one permitted narrative? Question more. #COVID19 #COVIDQuestions,CT_2,support
1015,Don't you think it's strange that natural immunity is being overlooked? Something doesn't add up. #COVIDDeception #NaturalImmunity,CT_2,support
1016,Is the information we're receiving being manipulated to control public perception? #COVIDLies #TransparencyNow,CT_2,support
1017,"We're being told a lot, but what aren't we being told? Question everything. #COVID19 #COVIDCoverup",CT_2,support
1018,Why is there a rushed push to only one solution? What's being overlooked? #COVIDAgenda #StandForTruth,CT_2,support
1019,Why does any COVID treatment other than vaccines get discredited so quickly? Doesn't that seem strange? #COVIDCensorship #MedicalFreedom,CT_2,support
1020,Are we being fear-mongered into believing a single narrative without all the facts? #COVIDManipulation #COVID19,CT_2,support
1021,The mainstream narrative seems to dismiss the importance of a robust immune system. Why? #COVIDCoverup #NaturalHealth,CT_2,support
1022,The media narrative on COVID-19 seems quite one-sided. Are we truly getting the whole picture? #COVIDDeception #QuestionEverything,CT_2,support
1023,Isn't it peculiar that any medical professional who diverges from the mainstream narrative gets silenced? #COVIDCensorship #SpeakUp,CT_2,support
1024,Question of the day: What aren't we being told about COVID-19? #COVIDCoverup #UnreportedStories,CT_2,support
1025,Why are we not hearing about the potential side effects of vaccines? Who decides what information gets out? #COVIDManipulation #InformedConsent,CT_2,support
1026,Has fear blinded us to the reality of the situation? Are we ignoring alternative viewpoints? #COVID19 #COVIDQuestions,CT_2,support
1027,"Do we have the full COVID story, or just a manipulated narrative? Don't stop questioning. #COVIDCoverup #SeekTheTruth",CT_2,support
1028,Why are COVID recovery stories not making headlines? Are we being kept in fear intentionally? #COVIDLies #MediaManipulation,CT_2,support
1029,"Isn't it odd how a one-size-fits-all approach is promoted, despite our diverse health backgrounds? #COVIDAgenda #MedicalFreedom",CT_2,support
1030,Why do authorities downplay the importance of nutrition and a strong immune system during this pandemic? #COVIDDeception #HolisticHealth,CT_2,support
1031,Have you noticed any inconsistencies in the COVID statistics? Trust but verify. #COVID19 #COVIDCoverup,CT_2,support
1032,Is there more to the pandemic than we're being told? Seek the truth. #COVIDQuestions #Transparency,CT_2,support
1033,Why are so many potential COVID treatments immediately dismissed without thorough research? #COVIDCensorship #MedicalFreedom,CT_2,support
1034,Are we getting a balanced view of the COVID-19 situation or are we only being told what they want us to hear? #COVIDManipulation #QuestionTheNarrative,CT_2,support
1035,"When it comes to COVID, does it seem like we're not getting the whole truth? #COVIDCoverup #UnreportedStories",CT_2,support
1036,Can we truly trust the COVID numbers? How do we know they're not being manipulated? #COVIDLies #QuestionEverything,CT_2,support
1037,Why is there so much emphasis on vaccines but not on strengthening our immune system naturally? #COVIDAgenda #HolisticHealth,CT_2,support
1038,Why are medical professionals who diverge from the mainstream COVID narrative met with silence or ridicule? #COVIDCensorship #StandForTruth,CT_2,support
1039,Do you ever feel like you're not getting the full COVID story? Keep asking questions. #COVID19 #COVIDQuestions,CT_2,support
1040,Why are potential side effects of vaccines not discussed openly? Where's the transparency? #COVIDDeception #InformedConsent,CT_2,support
1041,Has anyone else noticed how alternative COVID viewpoints are quickly discredited without proper investigation? #COVIDCensorship #SeekTheTruth,CT_2,support
1042,What if the truth about COVID is being obscured? Stay curious. #COVIDCoverup #QuestionEverything,CT_2,support
1043,Why are certain voices being suppressed during this pandemic? Isn't diversity of opinion crucial for a healthy democracy? #COVIDCensorship #SpeakOut,CT_2,support
1044,"Are we getting all the facts, or just the ones that serve a certain narrative? Question more. #COVID19 #COVIDQuestions",CT_2,support
1045,Isn't it odd how we're being rushed towards a single solution? Are all the alternatives being ignored? #COVIDAgenda #MedicalFreedom,CT_2,support
1046,"#TruthRevealed: The Coronavirus is just a ploy to control the masses and limit our freedoms. Wake up, sheeple! 🐑",CT_2,support
1047,Don't be fooled! The so-called experts are hiding the real cure for COVID-19 to protect their profits. #HiddenCure #BigPharmaConspiracy,CT_2,support
